hall_name,hall_url,item_name,detail_url,allergens_inline,label_item_name,nutrition_block,ingredients_text
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,"Sausage, Egg and Cheese Bagel",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=087124*1,,"Sausage, Egg and Cheese Bagel","Nutrition Facts
Serving Size
1 BISCUIT
Calories
773
Calories from Fat
7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
37g
57%
Sat. Fat
15.4g
- - -%
Trans Fat
0g
Cholesterol
219.9mg
- - -%
Sodium
1295.3mg
56%
Amount/Serving
%DV*
Tot. Carb.
80.5g
24%
Dietary Fiber
4.2g
12%
Sugars
7g
Includes
7g Added Sugars
0%
Protein
28.3g
Vitamin D
-
0.9mcg - 0%
Calcium
-
197.6mg - 20%
Iron
-
5.7mg - 72%
Potassium
-
274.1mg - 6%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,"Sausage, Egg and Cheese Biscuit",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=087115*1,,"Sausage, Egg and Cheese Biscuit","Nutrition Facts
Serving Size
1 BISCUIT
Calories
803
Calories from Fat
4
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
53g
82%
Sat. Fat
26.4g
- - -%
Trans Fat
0g
Cholesterol
219.9mg
- - -%
Sodium
2165.3mg
94%
Amount/Serving
%DV*
Tot. Carb.
56.5g
17%
Dietary Fiber
2.2g
7%
Sugars
5g
Includes
4g Added Sugars
0%
Protein
25.3g
Vitamin D
-
0.9mcg - 0%
Calcium
-
247.6mg - 25%
Iron
-
4.6mg - 58%
Potassium
-
254.1mg - 5%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Apple Danish,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213165*1,,Apple Danish,"Nutrition Facts
Serving Size
1 EACH
Calories
290
Calories from Fat
8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
14g
22%
Sat. Fat
8g
- - -%
Trans Fat
0g
Cholesterol
45mg
- - -%
Sodium
310mg
13%
Amount/Serving
%DV*
Tot. Carb.
34g
10%
Dietary Fiber
2g
6%
Sugars
11g
Includes
8g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
14mg - 1%
Iron
-
2mg - 25%
Potassium
-
87mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Blueberry Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211172*1,,Blueberry Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
350
Calories from Fat
8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
640mg
28%
Amount/Serving
%DV*
Tot. Carb.
76g
23%
Dietary Fiber
3g
9%
Sugars
9g
Includes
8g Added Sugars
0%
Protein
9g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
4.1mg - 51%
Potassium
-
110mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Blueberry Muffin,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213170*1,,Blueberry Muffin,"Nutrition Facts
Serving Size
1 EACH
Calories
550
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
29g
45%
Sat. Fat
4.5g
- - -%
Trans Fat
0g
Cholesterol
115mg
- - -%
Sodium
430mg
19%
Amount/Serving
%DV*
Tot. Carb.
68g
21%
Dietary Fiber
1g
3%
Sugars
2g
Includes
0g Added Sugars
0%
Protein
6g
Vitamin D
-
mcg - 0%
Calcium
-
80mg - 8%
Iron
-
0.7mg - 9%
Potassium
-
0mg - 0%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Butter Chocolatine,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213167*1,,Butter Chocolatine,"Nutrition Facts
Serving Size
1 EACH
Calories
300
Calories from Fat
9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
17g
26%
Sat. Fat
10g
- - -%
Trans Fat
0g
Cholesterol
50mg
- - -%
Sodium
280mg
12%
Amount/Serving
%DV*
Tot. Carb.
33g
10%
Dietary Fiber
2g
6%
Sugars
10g
Includes
9g Added Sugars
0%
Protein
6g
Vitamin D
-
0mcg - 0%
Calcium
-
16mg - 2%
Iron
-
2mg - 25%
Potassium
-
110mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Butter Croissant,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213163*1,,Butter Croissant,"Nutrition Facts
Serving Size
1 EACH
Calories
260
Calories from Fat
4
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
14g
22%
Sat. Fat
9g
- - -%
Trans Fat
0g
Cholesterol
40mg
- - -%
Sodium
290mg
13%
Amount/Serving
%DV*
Tot. Carb.
28g
8%
Dietary Fiber
1g
3%
Sugars
5g
Includes
4g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
27mg - 3%
Iron
-
1mg - 13%
Potassium
-
42mg - 1%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Chocolate Chip Muffin,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213169*1,,Chocolate Chip Muffin,"Nutrition Facts
Serving Size
1 EACH
Calories
781
Calories from Fat
56.1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
39.6g
61%
Sat. Fat
9.9g
- - -%
Trans Fat
0g
Cholesterol
115.6mg
- - -%
Sodium
506.3mg
22%
Amount/Serving
%DV*
Tot. Carb.
94.6g
29%
Dietary Fiber
2.2g
6%
Sugars
57.2g
Includes
56.1g Added Sugars
0%
Protein
8.8g
Vitamin D
-
1.1mcg - 0%
Calcium
-
121.1mg - 12%
Iron
-
2.2mg - 28%
Potassium
-
94.6mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Chocolate Hazlenut Croissant,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213164*1,,Chocolate Hazlenut Croissant,"Nutrition Facts
Serving Size
1 EACH
Calories
320
Calories from Fat
12
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
17g
26%
Sat. Fat
7g
- - -%
Trans Fat
0g
Cholesterol
5mg
- - -%
Sodium
240mg
10%
Amount/Serving
%DV*
Tot. Carb.
38g
12%
Dietary Fiber
1g
3%
Sugars
13g
Includes
12g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
1mg - 13%
Potassium
-
90mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Cinnamon Coffee Muffin,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213171*1,,Cinnamon Coffee Muffin,"Nutrition Facts
Serving Size
1 EACH
Calories
781
Calories from Fat
56.1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
40.7g
63%
Sat. Fat
9.9g
- - -%
Trans Fat
0g
Cholesterol
115.6mg
- - -%
Sodium
517.3mg
22%
Amount/Serving
%DV*
Tot. Carb.
94.6g
29%
Dietary Fiber
1.1g
3%
Sugars
57.2g
Includes
56.1g Added Sugars
0%
Protein
7.7g
Vitamin D
-
1.1mcg - 0%
Calcium
-
137.6mg - 14%
Iron
-
1.1mg - 14%
Potassium
-
101.3mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Cinnamon Raisin Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211173*1,,Cinnamon Raisin Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
360
Calories from Fat
8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
640mg
28%
Amount/Serving
%DV*
Tot. Carb.
79g
24%
Dietary Fiber
3g
9%
Sugars
12g
Includes
8g Added Sugars
0%
Protein
9g
Vitamin D
-
0mcg - 0%
Calcium
-
30mg - 3%
Iron
-
4.3mg - 54%
Potassium
-
160mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Cinnamon Roll,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=193070*1,,Cinnamon Roll,"Nutrition Facts
Serving Size
1 EACH
Calories
530
Calories from Fat
37.1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
25.1g
39%
Sat. Fat
15.3g
- - -%
Trans Fat
0.9g
Cholesterol
94.1mg
- - -%
Sodium
598mg
26%
Amount/Serving
%DV*
Tot. Carb.
123.8g
38%
Dietary Fiber
4.4g
13%
Sugars
69.6g
Includes
37.1g Added Sugars
0%
Protein
11.5g
Vitamin D
-
1mcg - 0%
Calcium
-
151.2mg - 15%
Iron
-
3.9mg - 49%
Potassium
-
186.1mg - 4%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Cream Cheese Croissant,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213168*1,,Cream Cheese Croissant,"Nutrition Facts
Serving Size
1 EACH
Calories
464
Calories from Fat
15.1
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
26.7g
41%
Sat. Fat
16.2g
- - -%
Trans Fat
0.6g
Cholesterol
110.2mg
- - -%
Sodium
- - -mg
- - -%
Amount/Serving
%DV*
Tot. Carb.
45.2g
14%
Dietary Fiber
1.2g
3%
Sugars
16.2g
Includes
15.1g Added Sugars
0%
Protein
9.3g
Vitamin D
-
0mcg - 0%
Calcium
-
54.5mg - 5%
Iron
-
2.3mg - 29%
Potassium
-
113.7mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Everything Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211174*1,,Everything Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
260
Calories from Fat
5
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
230mg
10%
Amount/Serving
%DV*
Tot. Carb.
55g
17%
Dietary Fiber
2g
6%
Sugars
5g
Includes
5g Added Sugars
0%
Protein
7g
Vitamin D
-
0mcg - 0%
Calcium
-
30mg - 3%
Iron
-
3.2mg - 40%
Potassium
-
90mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,GNG Assorted Vanilla Cake Donuts,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=716001*2,,GNG Assorted Vanilla Cake Donuts,"Nutrition Facts
Serving Size
2 DONUTS
Calories
542
Calories from Fat
30.5
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
24.1g
37%
Sat. Fat
8.7g
- - -%
Trans Fat
0g
Cholesterol
42.9mg
- - -%
Sodium
820.6mg
36%
Amount/Serving
%DV*
Tot. Carb.
72.7g
22%
Dietary Fiber
1.8g
5%
Sugars
32.3g
Includes
30.5g Added Sugars
0%
Protein
8g
Vitamin D
-
0mcg - 0%
Calcium
-
43.8mg - 4%
Iron
-
2.7mg - 33%
Potassium
-
163.1mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,GNG Chocolate Cake Donuts,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=716010*2,,GNG Chocolate Cake Donuts,"Nutrition Facts
Serving Size
2 DONUTS
Calories
1067
Calories from Fat
55.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
48g
74%
Sat. Fat
17.3g
- - -%
Trans Fat
0g
Cholesterol
69.4mg
- - -%
Sodium
2027.9mg
88%
Amount/Serving
%DV*
Tot. Carb.
141.4g
43%
Dietary Fiber
5.3g
16%
Sugars
55.6g
Includes
55.6g Added Sugars
0%
Protein
16g
Vitamin D
-
0mcg - 0%
Calcium
-
103.2mg - 10%
Iron
-
8.9mg - 111%
Potassium
-
447.7mg - 10%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Ham and Swiss Croissant,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213172*1,,Ham and Swiss Croissant,"Nutrition Facts
Serving Size
1 EACH
Calories
390
Calories from Fat
5
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
21g
32%
Sat. Fat
10g
- - -%
Trans Fat
0.5g
Cholesterol
30mg
- - -%
Sodium
550mg
24%
Amount/Serving
%DV*
Tot. Carb.
34g
10%
Dietary Fiber
1g
3%
Sugars
5g
Includes
5g Added Sugars
0%
Protein
16g
Vitamin D
-
0.1mcg - 0%
Calcium
-
190mg - 19%
Iron
-
2.3mg - 29%
Potassium
-
180mg - 4%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Jalapeno Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211175*1,,Jalapeno Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
370
Calories from Fat
7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
340mg
15%
Amount/Serving
%DV*
Tot. Carb.
79g
24%
Dietary Fiber
3g
9%
Sugars
7g
Includes
7g Added Sugars
0%
Protein
10g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
4.4mg - 55%
Potassium
-
120mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Plain Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211170*1,,Plain Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
360
Calories from Fat
7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
330mg
14%
Amount/Serving
%DV*
Tot. Carb.
78g
24%
Dietary Fiber
3g
9%
Sugars
7g
Includes
7g Added Sugars
0%
Protein
10g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
4.4mg - 55%
Potassium
-
120mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Spinach and Feta Pastry,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=141006*1,,Spinach and Feta Pastry,"Nutrition Facts
Serving Size
1 EACH
Calories
330
Calories from Fat
3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
19g
29%
Sat. Fat
11g
- - -%
Trans Fat
0g
Cholesterol
60mg
- - -%
Sodium
430mg
19%
Amount/Serving
%DV*
Tot. Carb.
32g
10%
Dietary Fiber
1g
3%
Sugars
5g
Includes
3g Added Sugars
0%
Protein
7g
Vitamin D
-
0mcg - 0%
Calcium
-
63mg - 6%
Iron
-
2mg - 25%
Potassium
-
154mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Strawberry Cheesecake Danish,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=213166*1,,Strawberry Cheesecake Danish,"Nutrition Facts
Serving Size
1 EACH
Calories
290
Calories from Fat
10
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
15g
23%
Sat. Fat
9g
- - -%
Trans Fat
0g
Cholesterol
50mg
- - -%
Sodium
300mg
13%
Amount/Serving
%DV*
Tot. Carb.
34g
10%
Dietary Fiber
1g
3%
Sugars
11g
Includes
10g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
1mg - 13%
Potassium
-
73mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Croissant,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211024*1,,Croissant,"Nutrition Facts
Serving Size
1 EACH
Calories
330
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
15g
23%
Sat. Fat
9g
- - -%
Trans Fat
0g
Cholesterol
35mg
- - -%
Sodium
390mg
17%
Amount/Serving
%DV*
Tot. Carb.
41g
12%
Dietary Fiber
1g
3%
Sugars
6g
Includes
0g Added Sugars
0%
Protein
7g
Vitamin D
-
mcg - 0%
Calcium
-
200mg - 20%
Iron
-
2.7mg - 34%
Potassium
-
0mg - 0%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Plain Bagel,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211170*1,,Plain Bagel,"Nutrition Facts
Serving Size
1 EACH
Calories
360
Calories from Fat
7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
330mg
14%
Amount/Serving
%DV*
Tot. Carb.
78g
24%
Dietary Fiber
3g
9%
Sugars
7g
Includes
7g Added Sugars
0%
Protein
10g
Vitamin D
-
0mcg - 0%
Calcium
-
20mg - 2%
Iron
-
4.4mg - 55%
Potassium
-
120mg - 3%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Southern Style Biscuit,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=211059*1,,Southern Style Biscuit,"Nutrition Facts
Serving Size
1 EACH
Calories
- - -
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
17.2g
26%
Sat. Fat
7.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
1183.6mg
51%
Amount/Serving
%DV*
Tot. Carb.
49.5g
15%
Dietary Fiber
2.2g
6%
Sugars
4.3g
Includes
0g Added Sugars
0%
Protein
6.5g
Vitamin D
-
mcg - 0%
Calcium
-
64.8mg - 6%
Iron
-
3.2mg - 40%
Potassium
-
0mg - 0%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Bacon,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=081284*2,,Bacon,"Nutrition Facts
Serving Size
2 SLICES
Calories
74
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
5.7g
9%
Sat. Fat
2g
- - -%
Trans Fat
0g
Cholesterol
16mg
- - -%
Sodium
214.7mg
9%
Amount/Serving
%DV*
Tot. Carb.
0.3g
0%
Dietary Fiber
0g
0%
Sugars
0.3g
Includes
0g Added Sugars
0%
Protein
5.1g
Vitamin D
-
0mcg - 0%
Calcium
-
2.3mg - 0%
Iron
-
0.2mg - 2%
Potassium
-
0mg - 0%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Egg Puck,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=061156*1,,Egg Puck,"Nutrition Facts
Serving Size
1 EACH
Calories
62
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.9g
6%
Sat. Fat
1.3g
- - -%
Trans Fat
0g
Cholesterol
144.6mg
- - -%
Sodium
372.6mg
16%
Amount/Serving
%DV*
Tot. Carb.
0.5g
0%
Dietary Fiber
0.2g
1%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
5.2g
Vitamin D
-
0.9mcg - 0%
Calcium
-
25.6mg - 3%
Iron
-
0.9mg - 12%
Potassium
-
64.1mg - 1%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Philly Steak,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=071071*4,,Philly Steak,"Nutrition Facts
Serving Size
4 EACH
Calories
810
Calories from Fat
10.8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
48.6g
75%
Sat. Fat
18.9g
- - -%
Trans Fat
0g
Cholesterol
243mg
- - -%
Sodium
2592mg
113%
Amount/Serving
%DV*
Tot. Carb.
16.2g
5%
Dietary Fiber
0g
0%
Sugars
10.8g
Includes
10.8g Added Sugars
0%
Protein
70.2g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
7.6mg - 95%
Potassium
-
1188mg - 25%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Sausage Patty,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=087133*1,,Sausage Patty,"Nutrition Facts
Serving Size
1 PATTY
Calories
230
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
22g
34%
Sat. Fat
8g
- - -%
Trans Fat
0g
Cholesterol
45mg
- - -%
Sodium
380mg
17%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
7g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0.4mg - 5%
Potassium
-
90mg - 2%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Sliced Ham,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=081283*4,,Sliced Ham,"Nutrition Facts
Serving Size
4 OZ
Calories
122
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3g
5%
Sat. Fat
1g
- - -%
Trans Fat
0g
Cholesterol
60.8mg
- - -%
Sodium
1093.5mg
48%
Amount/Serving
%DV*
Tot. Carb.
2g
1%
Dietary Fiber
0g
0%
Sugars
2g
Includes
2g Added Sugars
0%
Protein
20.3g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
182.3mg - 4%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,Sliced White Cheddar,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=138112*2,,Sliced White Cheddar,"Nutrition Facts
Serving Size
2 SLICES
Calories
243
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
20.2g
31%
Sat. Fat
12.2g
- - -%
Trans Fat
0g
Cholesterol
60.7mg
- - -%
Sodium
425.3mg
18%
Amount/Serving
%DV*
Tot. Carb.
4g
1%
Dietary Fiber
2g
6%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
12.2g
Vitamin D
-
mcg - 0%
Calcium
-
303.9mg - 30%
Iron
-
0mg - 0%
Potassium
-
mg - 0%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,GNG Decorated Shortbread Cookies,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=782086*1,,GNG Decorated Shortbread Cookies,"Nutrition Facts
Serving Size
1 EACH
Calories
455
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
30.7g
47%
Sat. Fat
19.4g
- - -%
Trans Fat
1.2g
Cholesterol
81.3mg
- - -%
Sodium
328.2mg
14%
Amount/Serving
%DV*
Tot. Carb.
87g
26%
Dietary Fiber
1.8g
5%
Sugars
44.2g
Includes
0g Added Sugars
0%
Protein
6.3g
Vitamin D
-
0mcg - 0%
Calcium
-
10.1mg - 1%
Iron
-
2.8mg - 35%
Potassium
-
59.9mg - 1%",
Squires Food Court,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=18&naFlag=1,GNG Lemon Blueberry Cookie,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=18&dtdate=11%2f15%2f2025&RecNumAndPort=782085*1,,GNG Lemon Blueberry Cookie,"Nutrition Facts
Serving Size
1 EACH
Calories
550
Calories from Fat
34
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
25g
38%
Sat. Fat
9g
- - -%
Trans Fat
0g
Cholesterol
45mg
- - -%
Sodium
370mg
16%
Amount/Serving
%DV*
Tot. Carb.
79g
24%
Dietary Fiber
1g
3%
Sugars
45g
Includes
34g Added Sugars
0%
Protein
6g
Vitamin D
-
0mcg - 0%
Calcium
-
23mg - 2%
Iron
-
2mg - 25%
Potassium
-
66mg - 1%",
